id,age,sex,What is your sex?-TEXT,ori,What is your sexual orientation?-TEXT,asian,black,hispanic,native,hawaii,white,other,preferno,language,zip,educ,momeduc,dadeduc,poli,eatmeat,oftmeat,likemeat,goodappear,ethic,environ,goodhealth,partner,cost,avail,taste,badappear,badhealth,percentmeat,percentveg,percentvegan,percentother,compare_point,accurate,admirable,alert,ambitious,amiable,amusing,attentive,capable,cautious,cheerful,clean-cut,clever,competent,composed,confident,considerate,constructive,cool-headed,cooperative,cordial,courteous,cultured,curious,decent,dependable,direct,disciplined,educated,emotional,energetic,enthusiastic,ethical,forgiving,good,grateful,happy,healthy,helpful,honest,honorable,hopeful,humorous,independent,inquisitive,intellectual,kind,lighthearted,likable,logical,mathematical,mature,modest,moral,observant,optimistic,original,outgoing,outstanding,passionate,patient,persistent,persuasive,philosophical,pleasant,positive,practical,proficient,progressive,prompt,punctual,purposeful,rational,refined,relaxed,reliable,responsible,righteous,sensible,skillful,sophisticated,strong-minded,studious,tactful,talkative,tender,thorough,thoughtful,tolerant,tough,trustful,trusting,truthful,understanding,venturesome,well-mannered,wellread,well-spoken,wholesome,witty,absent-minded,abusive,aggressive,aimless,angry,authoritative,bad,bashful,belligerent,boastful,boring,bossy,bragging,careless,cold-hearted,conceited,cruel,cunning,cynical,disagreeable,disturbed,dominating,egotistical,fearful,finicky,foolish,frivolous,frustrated,gloomy,gossipy,greedy,grouchy,gullible,high-strung,hostile,hypochondriac,ill-mannered,ill-tempered,impolite,indifferent,inhibited,insolent,insulting,irresponsible,irritating,jealous,jumpy,lackingimagination,loud-mouthed,maladjusted,malicious,materialistic,meddlesome,mediocre,melancholy,messy,misfit,moody,naive,narrow-minded,nosey,obnoxious,overconfident,pessimistic,petty,phony,possessive,prejudiced,profane,quarrelsome,radical,rash,rebellious,rigid,rude,sad,scheming,scolding,selfish,shallow,short-tempered,showy,shrewd,smug,solemn,spiteful,squeamish,stingy,strict,superficial,superstitious,theatrical,timid,troublesome,underhanded,unreasonable,unreliable,wasteful,weak,wishy-washy,feeltired,feelnervous,needcalm,feelhopeless,feelrestless,sitstill,feeldepressed,nocheer,feeleffort,feelworthless,last30,unablework,nodays,seeprofess,physicalhealth,tip_extrovert,tip_critical,tip_dependable,tip_anxious,tip_open,tip_reserved,tip_sympathetic,tip_disorganized,tip_calm,tip_conventional,oft_drink,typ_drinks,oft_six,cutback,criticized,feltguilty,steadynerves,K10,tip_reservedR,tip_criticalR,tip_disorgR,tip_anxR,tip_convenR,TIPI_Total,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Conscientiousness,TIPI_EmoStab,TIPI_Openness,oftdrink,typdrink,oftsix,AUDITC,cutbk,critic,guilty,nerves,CAGE
R_1juMB8o4FGNvj7J,29,1,,2,,,,,,,1,,,English,48708,4,3,5,2,1,5,5,,,,,,,,,,,,,,,"Bay City, MI",6,5,6,1,6,5,6,6,5,3,6,6,6,6,3,6,2,5,5,5,6,3,6,5,6,6,1,3,2,2,1,6,6,5,6,5,4,3,3,5,5,6,6,6,6,5,6,5,6,5,5,6,4,6,5,3,1,3,2,3,3,2,2,6,5,6,6,6,6,7,5,6,3,7,6,6,5,6,5,3,6,3,6,1,5,6,6,6,5,3,3,6,6,2,6,6,6,2,5,2,1,5,1,5,1,1,1,1,1,5,1,1,1,1,1,1,2,2,3,1,1,1,1,2,2,2,5,2,1,6,5,2,1,5,3,1,1,1,5,5,1,1,5,5,6,1,3,1,5,1,5,2,3,1,6,6,5,3,1,3,2,1,5,1,1,5,1,1,1,2,1,4,1,1,6,1,1,6,5,6,1,1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,3,2,2,2,3,4,3,3,4,3,3,2,3,,3,4,0,4,1,2,5,6,6,7,3,5,5,6,1,,,2,2,2,2,30,1,6,3,2,2,34,2,9,8,7,8,0,,,,1,1,1,1,4
R_UAyGcfgNXyGTmFz,30,1,,1,,,,,,,1,,,English,76001,4,5,6,5,1,5,5,,,,,,,,,,,,,,,Arlington,6,5,6,5,5,5,5,6,5,5,3,6,6,6,6,6,5,6,5,5,5,3,6,6,5,6,6,4,2,6,5,6,6,6,6,3,6,5,5,5,5,6,6,6,6,5,5,6,6,7,6,5,6,6,5,5,5,5,6,6,6,6,6,5,5,7,6,4,6,4,6,6,3,6,6,5,6,6,5,5,6,6,6,5,5,6,6,5,6,5,3,5,5,5,5,5,6,4,6,1,1,3,2,2,5,2,2,2,4,3,6,3,2,2,2,2,6,2,2,2,5,5,1,2,2,2,2,2,3,5,2,2,7,2,1,2,2,3,5,2,3,3,2,3,3,5,1,4,2,2,3,2,2,2,4,5,2,2,2,2,5,3,3,3,2,5,2,2,3,5,2,5,3,4,2,5,3,3,2,2,3,6,2,3,2,2,6,3,3,1,2,2,3,3,3,2,3,2,2,5,4,5,5,3,3,5,5,4,5,5,0,0,0,5,6,3,6,2,6,2,6,2,6,3,1,,,2,2,2,2,44,6,5,6,6,5,58,12,11,12,12,11,0,,,,1,1,1,1,4
R_1LAuW499ZeYvBF9,69,2,,1,,,,,,,1,,,English,37912,3,3,3,2,1,3,3,,,,,,,,,,,,,,,Knox County,6,5,7,5,6,5,6,6,6,7,6,5,6,6,7,6,6,6,7,6,6,5,5,7,7,6,6,5,5,7,5,6,7,6,7,7,6,7,7,6,6,5,7,7,5,7,6,5,6,2,7,7,7,7,6,6,5,4,6,7,5,5,7,7,7,7,7,4,6,7,6,7,4,5,7,7,4,7,5,6,6,5,6,3,5,6,7,7,2,7,6,4,7,4,7,6,5,7,6,2,1,2,1,1,5,1,3,1,1,6,3,1,2,1,1,1,1,2,2,1,3,1,2,1,3,2,2,1,3,1,2,5,1,1,1,2,1,1,5,4,1,1,1,1,3,3,1,2,1,1,3,2,2,2,5,1,2,4,1,2,1,4,4,2,1,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,3,2,6,1,5,2,7,1,2,1,1,1,1,3,2,4,5,4,5,5,3,5,5,5,5,5,5,0,0,0,5,4,1,6,1,4,7,7,1,7,4,3,1,1,2,2,2,2,47,1,7,7,7,4,54,5,14,13,14,8,2,0,0,2,1,1,1,1,4
R_3COTFkDcMyJttnx,33,1,,3,,,,,,,1,,,english,15522,3,3,5,3,1,5,5,,,,,,,,,,,,,,,Dc metro area,5,3,6,5,4,3,5,6,6,3,6,5,6,5,6,5,4,2,3,5,4,5,5,3,5,6,6,5,3,3,4,5,2,4,3,3,6,6,4,3,5,4,6,5,5,4,3,3,6,6,4,3,4,5,5,5,6,5,3,2,3,5,5,3,5,5,5,5,5,6,6,4,5,3,6,3,3,5,5,3,6,3,5,3,4,5,3,3,2,3,4,5,4,6,3,5,5,5,5,5,3,5,5,5,5,5,3,5,4,5,5,5,5,5,6,5,3,5,5,3,5,6,2,5,3,5,6,3,6,5,5,3,5,5,3,5,5,6,4,5,5,5,4,5,3,3,5,5,5,4,6,3,3,3,2,5,6,4,3,4,5,6,4,6,5,5,3,3,5,4,3,5,2,5,3,3,4,5,5,5,3,5,3,4,5,2,5,5,5,6,3,3,3,4,4,5,5,5,3,3,4,4,4,5,5,5,5,5,5,5,0,3,0,4,4,3,5,3,4,4,5,3,5,4,3,3,3,1,1,2,2,45,4,5,5,5,4,46,8,10,10,10,8,2,2,2,6,0,0,1,1,2
R_24H3nk5PxZHMrEh,24,2,,1,,,,,,,1,,,English,27284,5,3,6,3,1,5,5,,,,,,,,,,,,,,,"Houston, Texas",4,3,4,5,4,3,4,5,5,4,3,4,6,3,3,2,5,2,3,2,2,4,3,2,2,4,3,3,3,4,3,2,3,3,3,3,6,4,2,3,3,5,5,3,3,2,3,4,3,3,3,4,2,4,4,1,2,4,6,4,4,5,4,2,3,4,4,5,2,2,4,4,4,5,2,2,2,3,5,3,3,4,3,2,4,4,4,5,5,2,2,2,3,2,2,4,2,4,4,2,5,2,5,6,4,2,4,4,2,2,3,2,2,4,4,2,4,1,2,4,3,3,4,4,2,4,3,4,2,2,5,3,4,6,4,2,5,3,4,4,4,3,2,3,3,4,4,2,4,5,2,2,4,4,5,2,4,2,4,4,4,5,4,2,4,2,4,4,5,4,4,5,4,2,5,2,2,5,2,5,2,2,2,4,4,3,4,4,2,3,4,4,2,3,2,4,3,6,4,2,3,3,2,3,3,1,2,2,2,4,5,15,0,5,2,5,6,6,5,6,4,6,3,6,3,1,2,2,1,1,1,23,2,3,2,2,2,31,4,7,8,5,7,2,0,1,3,1,0,0,0,1
R_QmGWtIhrQUvJVCN,28,2,,1,,,,,,,1,,,English,10708,5,3,1,3,1,1,1,,,,,,,,,,,,,,,Westchester,6,6,6,5,5,5,5,6,7,5,4,6,5,6,4,6,5,3,6,7,6,6,6,6,5,2,4,6,5,2,6,7,6,6,7,5,2,6,6,6,6,6,4,5,6,7,5,7,5,1,5,6,7,7,5,4,2,4,6,2,5,2,4,6,6,5,6,6,6,7,6,5,6,6,6,6,6,5,3,3,6,6,2,4,4,6,6,6,3,6,5,6,6,2,5,5,7,4,5,1,1,1,1,1,4,1,1,1,1,4,3,2,1,1,1,1,1,1,1,2,1,1,5,1,1,3,4,1,4,3,1,1,5,1,1,1,1,1,2,6,1,2,3,1,5,5,2,1,1,1,4,1,1,4,5,1,4,1,1,6,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,5,1,1,2,1,3,2,2,2,2,3,5,5,5,3,3,3,4,6,10,5,4,5,2,4,6,5,6,5,5,4,3,6,2,2,1,2,2,2,2,35,3,4,4,3,2,38,5,9,10,6,8,1,1,0,2,1,1,1,1,4
R_246pKKuO1G3XZUB,53,2,,1,,,,,,,1,,,English,32246,5,1,3,3,1,2,2,,,,,,,,,,,,,,,Jacksonville,6,4,5,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,5,6,5,6,6,5,5,6,6,6,6,5,5,5,6,6,6,6,6,2,6,6,6,6,5,5,3,5,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,5,6,6,2,6,5,6,5,6,6,5,6,6,6,6,5,6,5,6,6,5,6,6,6,6,5,5,1,1,2,2,2,1,5,1,1,5,1,1,2,1,1,1,1,2,2,5,1,1,5,5,2,2,5,2,3,2,3,3,2,1,2,2,2,2,5,5,2,1,1,2,4,5,2,2,3,1,2,2,5,5,2,5,5,3,2,3,1,2,3,2,2,2,2,2,2,1,1,2,2,2,3,1,2,3,2,5,2,5,1,3,2,5,2,5,2,5,2,5,2,2,1,2,2,5,5,3,3,5,4,4,5,4,5,3,5,5,0,6,0,4,2,1,6,3,3,7,7,2,7,2,1,,,2,2,2,2,41,1,7,6,5,6,50,3,14,12,12,9,0,,,,1,1,1,1,4
R_1o0V5L6tZuX6oEe,61,2,,1,,,,,,,1,,,English,95008,4,3,5,5,1,3,4,7,0,0,7,10,6,0,0,0,0,100,0,0,0,Reno,5,4,4,4,6,5,5,5,5,5,6,3,5,6,5,6,5,5,6,6,5,2,5,7,6,4,5,5,3,3,4,7,6,6,6,6,5,6,6,5,6,6,5,5,3,6,6,6,4,1,7,7,7,6,6,4,4,3,3,5,4,4,2,6,6,6,4,4,7,7,5,6,3,7,6,6,5,7,5,2,4,4,5,5,5,5,5,5,2,5,5,6,6,2,6,4,6,6,6,3,1,1,1,2,1,1,3,1,1,3,2,1,2,1,1,1,1,1,2,1,1,2,1,3,2,2,2,1,3,1,2,5,1,1,1,1,1,1,2,5,1,2,1,1,1,1,3,1,1,1,1,1,4,2,1,1,1,5,3,3,1,1,3,1,1,2,3,1,2,1,3,1,2,1,3,1,1,1,2,3,1,1,2,4,1,5,2,2,2,3,1,4,1,1,2,2,2,4,3,4,5,5,5,5,5,5,5,5,5,5,0,0,0,5,3,1,6,1,3,5,6,1,6,7,1,,,2,2,2,2,49,3,7,7,7,1,49,6,13,13,13,4,0,,,,1,1,1,1,4
R_2vZCuP1UUH0Y2Zw,43,2,,1,,,,,,,1,,,English,91101,5,4,3,2,1,2,2,,,,,,,,,,,,,,,Anaheim,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,4,4,4,5,4,4,4,4,4,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,4,5,,4,4,4,5,6,5,5,5,3,5,6,5,3,3,4,2,1,2,2,2,2,44,3,3,3,3,5,40,9,9,8,6,8,3,1,0,4,1,1,1,1,4
R_31oxbBIv4rCIknf,26,1,,1,,,,,,,1,,,English,18509,5,3,3,4,1,4,4,,,,,,,,,,,,,,,Williamsburg,6,5,5,6,5,7,7,6,6,7,7,3,7,7,7,7,5,7,7,5,6,3,3,7,7,6,7,5,3,6,6,5,7,3,6,7,7,7,7,7,7,7,7,4,5,7,7,5,7,7,5,7,6,5,7,1,6,5,5,7,7,5,1,7,7,7,6,5,6,7,6,7,6,7,7,6,7,7,7,5,6,5,5,5,7,3,7,6,6,7,7,7,7,6,6,5,7,5,6,1,1,4,1,1,1,1,1,1,6,7,1,5,1,1,1,1,5,2,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,5,6,6,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,6,1,7,1,1,1,1,5,1,1,1,1,2,1,1,3,1,1,5,1,1,1,1,5,1,6,1,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,1,7,1,5,6,7,1,7,5,3,3,2,2,2,2,2,50,2,7,7,7,3,57,7,14,14,14,8,2,2,1,5,1,1,1,1,4
R_3PhvkC0aNSapfM7,28,2,,1,,,,,,,1,,,English,55123,5,5,5,5,1,5,5,,,,,,,,,,,,,,,Eagan ,7,6,6,5,4,5,7,7,7,6,7,5,7,6,7,7,6,6,7,7,7,2,5,7,7,4,6,6,4,4,3,7,7,7,7,6,6,7,7,7,6,5,7,4,5,7,7,7,7,7,7,7,7,7,6,5,3,6,5,6,5,6,1,7,6,7,6,4,7,7,7,7,4,7,7,7,4,7,7,3,5,6,7,4,6,7,7,6,5,7,7,7,7,2,7,6,6,7,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,5,0,0,0,5,1,1,7,1,5,7,7,1,7,7,2,1,1,2,2,2,2,49,1,7,7,7,1,50,2,14,14,14,6,1,0,0,1,1,1,1,1,4
R_1N1Y9XeffojFzc2,28,1,,1,,,,,,,1,,,English,35603,4,5,7,4,1,4,5,9,2,2,9,1,7,7,1,1,2,100,2,3,4,"Mobile, AL",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,6,0,0,0,5,7,1,7,1,7,1,7,1,7,1,1,,,1,2,2,2,10,7,7,7,7,7,70,14,14,14,14,14,0,,,,0,1,1,1,3
R_2vYREwj6nUpOpwl,23,2,,1,,,,,,,1,,,english,48097,4,3,3,2,1,5,4,0,0,0,0,1,7,8,7,0,1,100,1,1,1,"summerfield, fl",4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,1,3,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,0,0,0,5,4,3,7,4,5,3,6,3,4,4,3,2,2,2,2,1,2,12,5,5,5,4,4,49,9,11,12,8,9,2,1,1,4,1,1,0,1,3
R_1hyg8eeT6kiosdf,46,2,,1,,,,,,,1,,,english,92001,3,3,3,4,1,5,5,,,,,,,,,,,,,,,north bend,5,4,4,5,5,6,5,5,6,5,5,5,5,5,5,6,5,5,5,6,6,2,5,5,5,5,6,5,5,3,3,6,6,6,5,6,5,6,6,6,6,6,5,5,5,6,5,6,6,5,6,5,6,5,5,5,2,5,5,6,3,4,3,6,5,5,5,3,6,6,5,5,2,7,6,6,1,6,5,1,3,5,5,5,5,5,6,5,3,5,6,6,6,3,5,5,5,5,6,1,1,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,6,1,1,1,1,1,1,1,3,3,5,5,3,4,4,5,5,5,6,1,2,0,4,2,1,6,5,5,6,6,1,5,3,3,2,2,2,2,2,2,42,2,7,7,3,5,48,4,13,13,8,10,2,1,1,4,1,1,1,1,4
R_YRXK40Qky8rvfVf,51,2,,1,,,,,,,1,,,English,22033,5,3,3,2,1,5,3,1,4,6,0,0,1,1,0,6,7,100,0,0,0,Virginia,6,5,5,4,7,5,6,6,7,4,5,5,6,6,2,7,5,5,6,6,6,3,5,6,7,3,5,5,7,5,3,6,6,6,6,5,5,6,6,6,5,5,5,5,5,7,5,7,5,3,6,6,6,6,3,3,2,4,3,7,6,3,2,6,3,5,5,6,5,5,5,5,3,5,7,6,1,5,5,3,5,5,5,2,6,6,7,6,3,7,3,6,7,3,5,3,5,6,3,5,1,1,3,2,1,1,6,1,1,3,1,1,3,1,1,1,2,5,2,2,1,1,3,2,3,2,3,3,2,1,3,5,1,1,1,2,1,1,2,5,1,1,2,1,1,2,2,1,2,1,1,2,3,3,3,2,6,5,1,3,1,1,5,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1,1,1,2,1,3,1,2,2,1,2,3,2,6,1,1,3,2,3,3,5,4,5,5,3,3,5,4,5,5,4,4,0,0,0,5,1,1,6,3,5,7,7,3,5,3,1,,,2,2,2,2,43,1,7,5,5,5,47,2,14,11,10,10,0,,,,1,1,1,1,4
R_3CIMogTQjqUVEti,30,1,,1,,1,,,,,,,,English,11214,5,3,3,2,1,4,2,0,5,8,0,0,9,0,0,4,7,95,5,0,0,Brooklyn,4,3,3,2,2,1,4,5,6,1,3,2,4,5,1,3,2,3,4,3,3,2,3,4,5,3,4,5,1,1,1,4,2,4,4,1,3,3,6,4,1,1,3,3,4,3,2,2,5,2,4,6,4,4,1,2,1,1,1,3,6,2,2,3,1,6,4,5,5,6,3,5,3,3,5,5,2,6,3,3,3,4,5,1,3,5,4,3,2,2,1,6,4,1,3,3,3,3,2,2,1,1,6,4,1,2,7,3,1,7,2,2,2,1,1,1,3,6,4,2,1,2,3,1,2,2,5,5,2,2,5,2,2,4,1,5,4,4,5,6,1,2,2,2,2,1,6,1,4,2,2,1,6,5,2,2,3,3,3,2,1,1,6,4,2,4,2,3,2,1,1,1,3,5,5,1,2,3,3,4,1,2,1,6,3,2,2,4,1,1,1,7,2,2,2,2,3,7,2,3,4,5,2,5,5,2,3,2,1,5,0,0,0,5,1,3,5,4,3,7,3,2,4,6,1,,,2,2,2,2,32,1,5,6,4,2,34,2,8,11,8,5,0,,,,1,1,1,1,4
R_1ocpIHKlGBMKULx,26,2,,1,,,,,,,1,,,English,20772,4,4,3,1,1,2,2,,,,,,,,,,,,,,,Maryland,7,4,7,6,4,6,5,6,6,2,1,7,6,6,6,5,7,5,4,2,5,6,7,4,6,7,3,7,3,5,1,7,2,6,6,4,5,5,7,4,4,5,7,7,7,4,3,3,7,5,7,7,4,7,4,7,1,4,6,5,7,5,6,4,4,7,6,7,5,5,7,7,1,2,5,6,4,7,7,1,7,5,6,2,3,7,6,6,6,2,2,7,6,5,5,6,5,4,6,2,1,6,1,3,2,1,2,3,1,3,4,1,1,4,1,1,6,6,4,5,1,1,3,5,2,1,5,3,1,2,3,2,6,1,4,4,2,6,7,4,4,5,2,2,1,4,1,5,4,1,1,1,2,5,6,7,6,2,1,1,5,1,6,1,1,1,1,7,1,1,1,4,4,5,2,1,1,4,2,4,1,4,1,2,1,2,4,2,1,1,1,2,3,1,1,2,3,2,1,3,4,4,5,2,3,4,5,3,5,6,1,5,0,5,1,3,6,3,3,7,4,2,5,1,2,1,1,1,2,1,1,38,1,5,6,5,7,43,2,9,12,10,10,1,0,0,1,0,1,0,0,1
R_2wnsDJgWnJxTz8l,31,1,,1,,,,,,,1,,,English,15068,5,4,3,2,1,3,3,,,,,,,,,,,,,,,Pittsburgh,6,6,5,6,6,6,5,6,4,6,5,5,6,6,6,6,5,7,6,6,6,5,6,6,6,5,5,6,5,6,6,6,7,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,5,5,6,7,5,5,5,7,7,6,6,6,5,6,6,6,5,6,6,6,5,6,6,4,5,5,5,6,6,6,6,6,5,7,6,6,6,6,6,5,6,6,6,2,1,1,2,2,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,4,3,4,5,4,5,4,5,4,5,4,0,0,0,5,4,1,6,2,7,6,6,3,7,4,5,1,2,2,2,2,2,43,2,7,5,6,4,54,6,13,11,13,11,4,0,1,5,1,1,1,1,4
R_6i2vP2E2ixBHHKF,26,2,,1,,,,,,,1,,,English,38619,5,3,2,3,1,3,3,,,,,,,,,,,,,,,"Harmontown, Mississippi",6,5,6,6,6,4,6,6,6,3,5,5,6,6,2,6,6,3,6,6,6,4,6,6,6,5,6,6,7,2,3,6,2,5,6,3,3,5,6,6,3,5,6,6,6,5,5,5,6,4,6,5,6,6,2,6,2,4,6,3,4,3,6,4,3,6,6,4,6,6,6,6,4,4,6,6,4,6,6,3,5,6,5,2,6,6,6,6,4,2,2,6,6,3,6,7,2,5,5,2,2,2,2,5,2,2,6,2,2,4,5,2,2,2,2,2,2,7,2,2,2,2,5,2,2,2,2,6,5,3,5,2,5,2,2,2,5,2,2,4,2,2,2,5,5,5,2,2,2,2,2,2,2,5,3,5,7,2,2,6,2,1,7,2,2,2,2,5,2,2,2,2,2,2,5,2,2,2,2,6,2,2,2,4,2,5,2,3,2,2,5,5,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,5,0,10,0,3,1,1,6,7,6,7,6,1,1,1,3,1,1,2,2,2,2,29,1,7,7,1,7,43,2,13,13,2,13,2,0,0,2,1,1,1,1,4
R_3iIvi0zaD3xTgMD,30,2,,1,,,,,,,1,,,english,77014,4,6,7,1,2,,,,,,,,,,,,,,,,,Oakland,3,5,5,6,5,5,6,5,5,3,3,5,5,5,5,6,6,5,6,6,6,6,7,6,5,3,5,3,5,2,5,6,6,5,5,3,5,6,6,5,3,3,6,5,5,6,6,5,5,3,6,6,6,5,3,5,5,3,5,6,5,3,5,5,3,6,5,5,5,7,5,5,5,5,6,5,2,5,5,3,5,5,5,2,4,5,6,6,2,6,6,6,6,6,6,6,3,3,3,2,1,1,2,2,5,2,2,2,2,2,2,2,5,2,2,1,3,5,3,3,1,1,3,5,2,3,5,6,2,2,5,3,3,2,5,2,2,1,5,4,2,2,3,1,2,5,1,1,2,1,1,2,2,6,5,3,5,2,2,2,2,2,6,2,1,2,1,3,1,5,2,5,5,1,6,1,2,2,2,3,2,2,2,4,1,3,3,2,2,2,3,5,3,2,2,3,5,3,5,1,3,3,3,2,3,2,2,2,3,4,10,30,0,2,1,3,4,5,6,7,5,3,4,1,5,1,1,1,2,2,1,24,1,5,5,3,7,41,2,10,9,7,13,4,0,0,4,0,1,1,0,2
R_1q1YYKJp2PTTkIc,32,1,,1,,,,,,,1,,,english,49055,3,2,3,3,1,5,5,,,,,,,,,,,,,,,earth,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,3,4,2,4,4,4,4,5,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,6,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,2,2,2,2,5,0,0,0,3,1,1,1,1,1,7,5,2,1,5,2,1,1,2,2,2,2,38,1,7,6,7,3,33,2,12,7,8,4,1,0,0,1,1,1,1,1,4
